Spectrum File Name,EXT:p,EXT:o3,EXT:tau,EXT:ang,r-i,i-z,r-z
S.MUSE.2021-10-22T15:14:33.886/sat_1.npy,7389.1908082327745,4219.56929972091,6.607015518304462e-05,1.7020019436779194e-06,0.6070529223267442,0.2295989588641234,0.8366518811908676
S.MUSE.2022-01-05T12:52:57.730/sat_1.npy,7011.361452774391,7250.199807407444,0.0012280890516945,2.3736084674573323,0.6995318125924825,0.3133597699566337,1.0128915825491165
S.MUSE.2022-04-05T20:25:43.286/sat_1.npy,9172.372081682186,1023.3796692452108,0.2956827220534784,1.699473325836616,0.5770253718999214,0.2608025569756336,0.837827928875555
S.MUSE.2022-04-15T20:02:16.803/sat_1.npy,8574.273153138263,257.00000121051875,0.5372355018370214,1.6870149351998596,0.6408326663743438,0.322224912667906,0.9630575790422498
S.MUSE.2022-04-29T15:02:50.123/sat_1.npy,2.6918225228500403e-06,1696.2723380606794,6.610645152216855e-05,4.233326863752208e-05,0.1145651320716574,-0.0636275784142235,0.0509375536574339
S.MUSE.2022-06-18T09:53:28.460/sat_1.npy,9999.999999998869,799.2925153514507,0.0745899945301158,1.3741284030351533,0.5806912013386594,0.1646632871524573,0.7453544884911167
S.MUSE.2022-07-14T15:26:29.810/sat_1.npy,9450.47822734326,257.0000000048442,0.2976188181652446,1.5065127825609754,0.5028931245972252,0.2593116040436776,0.7622047286409028
S.MUSE.2022-08-10T13:00:04.310/sat_1.npy,8571.059722349728,257.00000000275605,0.6739294454963748,1.637461001691974,0.7446022079957189,0.3822596122363109,1.1268618202320295
S.MUSE.2022-08-12T13:44:18.336/sat_1.npy,4834.8125874176185,4855.1090417834885,6.598026273544542e-05,1.6189149372047856e-06,0.561489848065392,0.2129060526787327,0.7743959007441248
S.MUSE.2022-09-01T00:07:21.610/sat_1.npy,8123.6856187523135,6319.032505147022,0.0006349412955264,2.999994676646341,0.6304207491737195,0.2859664617174431,0.9163872108911626
S.MUSE.2022-09-04T08:41:24.343/sat_1.npy,1637.2531651602465,3081.0692964662985,6.490987360673486e-05,3.067034674570767e-09,0.4021485465930894,0.1445185590977757,0.5466671056908652
S.MUSE.2022-10-18T12:40:51.866/sat_1.npy,2572.014792901475,2078.116419047629,0.0002562809037062,0.0016260368042588,0.3577791786511142,-0.0245927045095015,0.3331864741416126
S.MUSE.2023-01-13T02:50:57.323/sat_1.npy,2.2791397355885885e-06,6622.890720943416,6.610653210084978e-05,5.609094134518892e-05,0.4694310545819888,0.2845150136129604,0.7539460681949492
S.MUSE.2023-01-13T04:31:27.493/sat_1.npy,9287.304662953682,1501.3719008460314,0.2498328353770174,1.7383137315597843,0.5515248209021308,0.285113057944244,0.8366378788463749
S.MUSE.2023-05-10T13:34:26.706/sat_1.npy,1424.802066345064,257.00004238867024,6.585296117534044e-05,1.6718348270510395e-09,0.2321632219026241,0.0966245841261113,0.3287878060287355
S.MUSE.2023-05-12T05:04:55.490/sat_1.npy,4850.288782788619,3517.754444440497,5.605879729982496e-05,0.0768426698826205,0.4884912962939438,0.2307473931602572,0.7192386894542011
